5sd	10sd	15sd	20sd	25sd	30sd	35sd	40sd
ENSG00000139547	0.194108704327712	0.140072598043846	0.118964570656137	0.102897274020626	0.0879420476306413	0.0869165778230013	0.0549837472973818	0.0126293850369625
ENSG00000139567	0.165648180502537	0.123619867303027	0.133057667129599	0.122946603850271	0.116783607941834	0.100235869677236	0.0756748284643918	0.0391149235928522
ENSG00000139572	0.197266622980954	0.160670237200127	0.136683503292904	0.0990586205431352	0.0794568896042496	0.0837454011918747	0.0396530560250836	0.0115225337559669
ENSG00000139597	0.145210889429476	0.0934479098682613	0.0706246252503642	0.0556658802066734	0.0412439589329978	0.0273807352190935	0.0154176958840626	0.00505563152389176
ENSG00000139610	0.173803396708985	0.110920032105568	0.0642913805734023	0.0502673224503879	0.0354619315305332	0.0245852206371504	0.0210593315756186	0.0124072221940923
ENSG00000139613	0.099652492413446	0.0772367010295377	0.0499384595690363	0.0399903592236987	0.0287894265047886	0.0221559842764902	0.0147091479970854	0.004388675997805
ENSG00000139618	0.206436988951276	0.149605880108086	0.11486735772053	0.0921036469558175	0.0551405288513322	0.042879979809841	0.0333615750012247	0.00188542995019054
ENSG00000139620	0.103720808570536	0.0879304458730725	0.0770273915575192	0.073502125596069	0.0653328732874831	0.0533458331819941	0.0479913203044162	0.0205417848835065
ENSG00000139624	0.11115867691608	0.0916785904553552	0.078172936669886	0.0785106705773812	0.0703733936259692	0.0585797877357725	0.0531304360488976	0.0142112264042894
ENSG00000139625	0.12589011410665	0.0865921585967532	0.061728240081184	0.0527324027967878	0.0359715618057552	0.0249920069570809	0.0190637502004167	0.0060345196277218
ENSG00000139626	0.168867605038558	0.137613294227803	0.101914004356863	0.0766100875358375	0.0517721577601813	0.028552234924284	0.0235599105769441	0.00198047052458537
ENSG00000139629	0.145797543806589	0.097014715293407	0.0704443527786808	0.0524463192744057	0.0457078985596588	0.0346586717490828	0.0254914440280197	0.00974851345227821
ENSG00000139631	0.110578008131333	0.0809126400103593	0.0463417673973856	0.0435636960210607	0.0310774566057787	0.02114203398609	0.013079799773545	0.0050957590458833
ENSG00000139636	0.162180681598676	0.163297260707475	0.159650633113764	0.146556828319124	0.128716751321058	0.107563422234028	0.0897355002731587	0.035876434978592
ENSG00000139637	0.181687244437028	0.220778897689513	0.231818132335231	0.23025056827663	0.216581015167672	0.192377916392895	0.172172221806425	0.0766487002948601
ENSG00000139641	0.127505157671631	0.10220902360015	0.0793145174046532	0.0458525482522335	0.0405015415210684	0.0274469425206951	0.0141147075955872	0.0051650401727287
ENSG00000139644	0.116267793926783	0.0877805427524611	0.0783348073857973	0.0822632565080789	0.0642665693424928	0.0569135234620807	0.0406799560551013	0.0112829659292108
ENSG00000139645	0.129511610134412	0.113444016875601	0.0899278673300808	0.0816462158577952	0.0521346994069985	0.0278279994819307	0.0117777207166366	0.00389272573409615
ENSG00000139648	0.2795760367653	0.18058313528606	0.100116024534213	0.0374412984327817	0.0117247547805609	0.0098438909309422	0.00429651093149362	0.00119289660718736
ENSG00000139651	0.089862772721272	0.0627814563712329	0.0419845577436929	0.0343387302233975	0.0227115288815188	0.0214454711786421	0.0129130834930404	0.00535753784270146
ENSG00000139656	0.186824527551187	0.166875984541065	0.130231033800203	0.122747403750132	0.108212567123271	0.0952045780843438	0.0883772898625006	0.0379622322067202
ENSG00000139668	0.145548187056141	0.100773297124594	0.0849726839345578	0.0722532600402569	0.0521200323703726	0.0270276206073345	0.0157999563454809	0.00478525975859585
ENSG00000139675	0.121750742308472	0.085253585697329	0.079372559007191	0.081381984955543	0.0755590152662333	0.0598984231655868	0.0535002463156741	0.0137069143807989
ENSG00000139679	0.143937035967365	0.0888286065405096	0.0682439099662027	0.0495641738136062	0.03252023084443	0.0258889086532476	0.0137894192546522	0.00543312815227228
ENSG00000139684	0.120537683747507	0.105365045130264	0.0870342210851106	0.0733135120149986	0.0611138608650373	0.050583423732561	0.0279858697103554	0.0129334830108702
ENSG00000139687	0.139563205583783	0.18839098676691	0.201002933139567	0.204863648168931	0.192451040960371	0.186901387801435	0.160509389960891	0.00178759208540331
ENSG00000139697	0.239461343663901	0.240747072121594	0.201109706323658	0.162109115444326	0.112615184750103	0.0788069860195315	0.0569708454730842	0.00769658299682131
ENSG00000139714	0.187716245153746	0.133391213252976	0.120970588443355	0.111081815221307	0.10284983647056	0.0903180874957257	0.080635859002083	0.0366095833985752
ENSG00000139718	0.113277520538027	0.0789691180049711	0.0528628357620576	0.0450539475739793	0.0336808942621054	0.0262465177515216	0.0188396427626938	0.00728437084387565
ENSG00000139719	0.180393684735875	0.169466335626005	0.152866481145965	0.114674704427887	0.100811181329818	0.086491086351799	0.0669100418395428	0.0159849935273345
ENSG00000139725	0.13797220849956	0.104110329236744	0.0943813903038179	0.0889672743416791	0.0801208548135802	0.0738356888558927	0.0642562112704601	0.00299198186192145
ENSG00000139726	0.142022378750197	0.157270568065758	0.145775782051111	0.137385272329806	0.108322766823869	0.100920145819238	0.0752265204552945	0.00231510320351067
ENSG00000139734	0.165375293722926	0.12210822420057	0.0946582365415573	0.060281601203728	0.046350431519933	0.0215068845687278	0.0177287595222932	0.00176813428130638
ENSG00000139737	0.234963527477562	0.196248478372529	0.156240132746758	0.0900174425110737	0.0916700335939077	0.037147338599501	0.0336793828340389	0.0032476942601791
ENSG00000139746	0.103800332029907	0.0831597572411386	0.0784868459503242	0.0704620561663774	0.053984692090571	0.0471253659712371	0.040209504747748	0.00357524230056584
ENSG00000139767	0.156131341579634	0.120844906014351	0.0863426921374252	0.0710135716391511	0.0610689257878392	0.0420363934202569	0.0222573619458319	0.00372126293675121
ENSG00000139780	0.160783610923887	0.112829127701243	0.084579580753828	0.0414708273340792	0.0330379998082196	0.0117281250345366	0.00971427225927496	0.00176073279620786
ENSG00000139793	0.113705186267711	0.0753700997413905	0.0529785759619694	0.0385964539875702	0.0297080220812798	0.0226733133048899	0.0151395015150249	0.00460842218241355
ENSG00000139797	0.197658017734608	0.172003535363921	0.161339173732465	0.101470029954142	0.0954880541317456	0.0732882352942366	0.0519352970626599	0.0177097482316839
ENSG00000139800	0.239010905134726	0.186814903000476	0.155300762633431	0.102570084155251	0.0859899645170949	0.051635010566606	0.00958650754273562	0.00157991346436422
ENSG00000139826	0.0700587393498927	0.0526642062022377	0.0323601907363114	0.0256358606369822	0.020426149348363	0.0129977533473623	0.00860165139011479	0.00391637577415673
ENSG00000139832	0.135699496750855	0.0963623109876151	0.0770819190811726	0.0661900668732165	0.040150628029676	0.0309606558067263	0.0201050028518643	0.00888014845823251
ENSG00000139835	0.136846235605682	0.0989550384244683	0.0804802549672914	0.0713227438662143	0.0571166316426812	0.0516970050819925	0.0333278011391484	0.0107419558202236
ENSG00000139842	0.145425880896912	0.174401680517278	0.158111920101713	0.157117539622678	0.148011022988466	0.10579658380807	0.0929684493619364	0.0444767524118293
ENSG00000139865	0.100399836159703	0.0570140682476237	0.0360749502655186	0.0263695104235588	0.0183567107410267	0.0131918007712554	0.00880213827962402	0.00363549205024867
ENSG00000139874	0.180523107325559	0.127507032371622	0.0978215535984851	0.0538844908307942	0.0472530239125438	0.0310249962977676	0.0234874044609109	0.00564181682483165
ENSG00000139880	0.148988487618597	0.122133198113445	0.106478745227533	0.0980860135486106	0.093760645561288	0.0832059586246941	0.0666406321416879	0.0253051583611145
ENSG00000139890	0.217395918886357	0.145926396763991	0.12472587168096	0.0952789623247293	0.0578564977027587	0.0528052103127049	0.0384108587031594	0.0120818632150609
ENSG00000139899	0.170367974199531	0.107125080969854	0.081612372170875	0.0601377987270121	0.0320332426104604	0.0214563827159958	0.0160410388270648	0.00440508514599191
ENSG00000139908	0.22744209273765	0.279873212076111	0.292561540613585	0.277278943859324	0.255261540046283	0.228112710477898	0.199900621354127	0.0879913493305839
ENSG00000139910	0.140387751093482	0.0930186032098119	0.0585944958246142	0.0498263832238439	0.0343395473725461	0.0258504850409604	0.0144220375175919	0.0047912813490896
ENSG00000139914	0.184690849700311	0.100707472500736	0.0644617829825221	0.0528760882952487	0.0293754120994631	0.0216758921829084	0.012911500381641	0.00603231921000529
ENSG00000139915	0.166236614014806	0.119608297460357	0.0952703592538396	0.0730793244843656	0.0629665003465773	0.0427790144902688	0.0406401614898575	0.0130168928177187
ENSG00000139921	0.160520435333097	0.168391615389595	0.168342952917133	0.156128644895349	0.127054140530941	0.100634519741471	0.0694294219074875	0.00267430452231238
ENSG00000139926	0.152180171789775	0.114708090773177	0.110604714735163	0.0996676319655177	0.0886790711868892	0.0817401075514079	0.04619542987307	0.0168064488183417
ENSG00000139946	0.13269952336722	0.0817995425642636	0.0555233315471464	0.0422089169986723	0.0287374070706314	0.0236885608217367	0.0143339126138018	0.00563208410929463
ENSG00000139970	0.213781914612212	0.109511854422615	0.0714439575589253	0.0396050875450245	0.0441294012685805	0.0309449859523194	0.0268413171459963	0.0059667535164081
ENSG00000139971	0.135494791032494	0.102363379813713	0.0611684416181956	0.0529738190123541	0.0303696581124604	0.0219762279314737	0.014129398688817	0.00456776491601969
ENSG00000139973	0.136196950573795	0.0670206541925785	0.0368974953313524	0.02926085044209	0.0252943516228862	0.0178991025201235	0.0148314540028701	0.0063722073645869
ENSG00000139974	0.131390167638047	0.10650679903382	0.0896429652487203	0.0581848878808938	0.0481530478245463	0.0415801142546267	0.0340333770454911	0.0127041443962688
ENSG00000139977	0.139845616763303	0.134917839088649	0.114401576324615	0.105046007711338	0.0789070356112457	0.0447739606595879	0.042188961100235	0.00938230652914511
ENSG00000139985	0.216749631691187	0.223204285477887	0.192712408992063	0.168436207443043	0.13735439523554	0.120607732097399	0.105326805480118	0.0476509347371977
ENSG00000139988	0.162046906013218	0.0541806311950882	0.0378101417955915	0.0262134437308882	0.0217151356289307	0.0175017630914026	0.0103675736001154	0.00412064950560297
ENSG00000139990	0.154294185715483	0.185375147396288	0.190209503500096	0.184571839054673	0.174378288188782	0.156207574326578	0.140967731484451	0.0609598041573268
ENSG00000139998	0.146110000124998	0.123465669878336	0.102029979355502	0.0964792059660151	0.091365115650488	0.0775205773242282	0.0700932453690282	0.0157418087359452
ENSG00000140006	0.173757716306025	0.206451421243315	0.194967200206093	0.19226854932277	0.157301673768342	0.136725052978725	0.103966464564548	0.00159961629360161
ENSG00000140009	0.190727578303172	0.138625367366637	0.109585544342558	0.0567860875625974	0.044312729932973	0.0177744706176913	0.0128614810738863	0.00470875955741927
ENSG00000140015	0.156689052544552	0.0885812263324239	0.0535405198228345	0.0355997141027439	0.0274384021328932	0.0162211278860372	0.0114582216259934	0.00338203170208028
ENSG00000140022	0.13944758261346	0.0774345884223687	0.052109565241987	0.0466724706426255	0.0331535709714292	0.0279200742933218	0.0196085476448015	0.00784502623748724
ENSG00000140025	0.197347819449	0.210513508241268	0.217023342878176	0.193407220062816	0.179402943133763	0.159197707936865	0.137017865798798	0.0546246890274081
ENSG00000140030	0.217634434572383	0.160617659230307	0.0972488179813315	0.0537576265230069	0.026343661465882	0.0236256665821711	0.0112356625028238	0.0027388050459623
ENSG00000140043	0.146945239412438	0.111223494262127	0.0652201918668679	0.0518579347331027	0.0280115320968639	0.0198455023184175	0.0125218086975853	0.00550362665667026
ENSG00000140044	0.1679146227215	0.112781628854057	0.0984406299741641	0.0731401466298877	0.0572581807938026	0.0378247732683748	0.0167631401386097	0.00438806125402161
ENSG00000140057	0.153190409082349	0.0787379050863978	0.0591892488284878	0.0443376893049571	0.0424040070671083	0.0281779526846115	0.0252379736900183	0.00961057181243575
ENSG00000140067	0.197423830344177	0.129764110221103	0.0887162767742325	0.0299074976817761	0.0371020782458128	0.0252265760809943	0.0263236903608927	0.00578904979227163
ENSG00000140090	0.192674864245566	0.0855481016409573	0.061788283231144	0.0368319834315518	0.0285162952090503	0.0230423626585071	0.0155961660934756	0.00409510244583047
ENSG00000140092	0.147477104113117	0.133450437264367	0.136690678847773	0.124664523682078	0.105873089040095	0.100902521292833	0.0752477720163177	0.0201936713747182
ENSG00000140093	0.167580620734918	0.11814250969772	0.104830543409002	0.0961485060340483	0.0867226847872422	0.0811997649258117	0.0577361917426334	0.016437977498159
ENSG00000140104	0.196249448690665	0.158459260143146	0.121846421002581	0.0967501516390413	0.0653108202816464	0.0389322751341419	0.0288479639854285	0.0113335831901291
ENSG00000140105	0.179511239682285	0.170431929902143	0.160836583860219	0.124694272981315	0.104455645716669	0.0770680116717888	0.01282109536809	0.0033621949770617
ENSG00000140107	0.232200548572801	0.176932044802848	0.0779290098162962	0.0654217550316599	0.0526090061209382	0.041493961707813	0.030179012137273	0.00709927299886985
ENSG00000140153	0.159480352020996	0.179100854831609	0.16822467282684	0.15592996017816	0.137296312953446	0.114920179207051	0.102981844343675	0.0443896326971564
ENSG00000140157	0.192067122416727	0.213891451575272	0.199521811632067	0.178606561916062	0.147283766960889	0.118744145330247	0.083154517152352	0.00201262186462009
ENSG00000140199	0.175346103148631	0.0970929903625123	0.0724961698999445	0.0489264884116761	0.0361279523713817	0.029383461445443	0.0243360315192585	0.0046653894390589
ENSG00000140254	0.141435839417482	0.0628841250170706	0.049467244133635	0.0373749654209278	0.0276470957815085	0.0212283748389434	0.0146490723041744	0.00551259153842431
ENSG00000140259	0.145189775276291	0.167203974107159	0.144343114724987	0.143826387454509	0.127347747772187	0.117369619521753	0.103456612708543	0.00219996406828818
ENSG00000140262	0.113420558968865	0.0936855393404974	0.0784606148476628	0.0678173429490419	0.057648307212543	0.0560625419906638	0.0365169862027971	0.0158069111182841
ENSG00000140263	0.206080071656261	0.15400982530948	0.110878018314358	0.070472355895655	0.0502951032939974	0.0479036790660369	0.0210784817156892	0.00350001064224779
ENSG00000140264	0.0933170883743515	0.0766578234576724	0.0611263729710966	0.0488757844636177	0.0357775350212965	0.0167516233774393	0.00949513966377171	0.00369711971421172
ENSG00000140265	0.159996073608801	0.177431186678621	0.176941144215716	0.167452042868711	0.155732620125225	0.139844745848612	0.125190241735921	0.054228614243208
ENSG00000140274	0.118052330149051	0.062773090338556	0.0462064894269575	0.0327255682925649	0.0249136845757402	0.0204844941653423	0.0142526525414632	0.00420209020282214
ENSG00000140279	0.13132603932543	0.0612765898742851	0.041930126501025	0.0385550968285339	0.0303892084458265	0.0227300601529487	0.0174916191738521	0.00727066429460306
ENSG00000140280	0.18954793853589	0.137543741955418	0.109526081939302	0.091076920946228	0.0570942295855428	0.0307846170519351	0.0293304559275121	0.00619726056672802
ENSG00000140284	0.155825024684598	0.0994600054115453	0.0606979478395332	0.0528551752267139	0.0398599904423198	0.0377326268223164	0.0293001071443436	0.00823594578844833
ENSG00000140285	0.13639236255184	0.0818207056326728	0.0547043414481908	0.0449529257514026	0.0354237044443799	0.0283558441587099	0.0189671619873459	0.00692187298316594
ENSG00000140287	0.14692269397953	0.11397034910727	0.098496626534629	0.0769483816411546	0.065840011068499	0.0469219532204183	0.0382972737038775	0.00980993427955692
ENSG00000140297	0.109900275972195	0.0651019000019476	0.0387645728584037	0.0273438603382399	0.022773574641849	0.0158353997691737	0.0107191600527092	0.00468338455606226
ENSG00000140299	0.0983080282649579	0.0613351984391499	0.0460666886220132	0.0386974843126489	0.0291392762593124	0.0254110707845605	0.0194626180266214	0.00745396985972923
ENSG00000140307	0.225491877113159	0.264032536742365	0.261871839537204	0.239717029991197	0.223143805733453	0.191618540667275	0.171078877515316	0.0733929430746114
ENSG00000140319	0.0778889131189708	0.052022473505097	0.0404294599871221	0.0342632903221189	0.0310317492995375	0.0233653880941614	0.0189423106532431	0.00560348274403612
ENSG00000140320	0.142472153098619	0.128612145103092	0.0810357811456826	0.0553843798329338	0.0419197579063274	0.0282606860951503	0.0269474610681215	0.00974212655682817
ENSG00000140323	0.201633104893585	0.142413377789205	0.065487054594654	0.0364882638588385	0.0280478395064946	0.023321193985757	0.0200349647216679	0.00646528011156964
ENSG00000140326	0.140932805258459	0.106958466283379	0.0791528479872513	0.0652232346309359	0.0531881146932696	0.0306553154320385	0.0284051884981271	0.00729826317661937
ENSG00000140332	0.15971739689595	0.140057454487806	0.142113783315605	0.142207051307474	0.139893187070087	0.123357338402158	0.0899086379973782	0.0275077311933601
ENSG00000140350	0.181288248603587	0.192048254260805	0.173899792689284	0.140798104411613	0.0928154379556293	0.0758701878791846	0.0479558269008857	0.00248953948650011
ENSG00000140365	0.173124629336519	0.165086196287771	0.160873965263358	0.138729363790561	0.107697186736506	0.0712785703036694	0.0606965146910976	0.0232512447076404
ENSG00000140367	0.11529750192619	0.0854839836416114	0.0752884391499158	0.0690394371392488	0.0692477398179486	0.0571890042741368	0.0465194304846896	0.017083517586503
ENSG00000140368	0.20913489217313	0.154029124443871	0.133847606539074	0.10589065891751	0.0829206875702281	0.063645347040653	0.0223499699160865	0.00369056818522255
ENSG00000140374	0.174997303542202	0.0882934520952487	0.0616649990857786	0.0497863723745978	0.0259235969382304	0.0200046997250994	0.0141782847450911	0.0048837880350361
ENSG00000140379	0.199114338041771	0.109806201092556	0.0562452968094736	0.037645344328114	0.0300703293307745	0.0223153789100003	0.0127651914725099	0.00345512205627448
ENSG00000140382	0.129924303863281	0.124008616125567	0.115078042492208	0.0922804597119327	0.0687691455772947	0.0531759600568467	0.0433414827097387	0.00327051894782625
ENSG00000140386	0.146333922697559	0.116541009429395	0.103157430044543	0.0831003820889845	0.0658010583229798	0.0446705732376648	0.0325756451705435	0.0116637611081205
ENSG00000140391	0.117539581035551	0.0767016144546146	0.0488378296908035	0.0438671103357585	0.0354221473998152	0.0222146719751807	0.0154790613339016	0.00549236103891895
ENSG00000140395	0.111331948015878	0.0871984093008931	0.0700298958798367	0.0542989959797467	0.0432946077910804	0.0342970985541433	0.0259647988522998	0.00695674700951641
ENSG00000140396	0.0991403314964972	0.0773525341239656	0.0597635533053796	0.047134061401689	0.0327320707874915	0.0279399995507683	0.0130235407760812	0.0038529794128691
ENSG00000140398	0.118236139253424	0.0819851837270147	0.0613067221415395	0.0473961079200277	0.0342621515449071	0.0246902789131129	0.016360149520197	0.00636651009248002
ENSG00000140400	0.104740360270703	0.0632258975475685	0.0597087508356853	0.0455643080401225	0.0357016394233921	0.0261094662008595	0.0196237375764526	0.00630666804874802
ENSG00000140403	0.18246212878161	0.106621816821627	0.0749362160250239	0.0639853205357131	0.0423952401627361	0.0207695555502403	0.013777684193604	0.00578226919121677
ENSG00000140406	0.155974129593979	0.129347390673509	0.0981901754501335	0.0672983974281373	0.0541642275537598	0.0402373211641704	0.0108598750837695	0.00479657931479714
ENSG00000140416	0.137659436715529	0.0680116038682979	0.0615719179541872	0.0423784985743461	0.0282984938339186	0.0238150591315017	0.017016375741331	0.00689980262065562
ENSG00000140443	0.122806993701184	0.0894500631542416	0.05876812850766	0.0514751060419721	0.0333410385157922	0.0260403517463403	0.0181015634550086	0.00444743417643731
ENSG00000140450	0.148146517879633	0.101977386089469	0.0675352393285874	0.0563179108099203	0.0512953102056036	0.0396152293640031	0.0244460100538528	0.0105370009502145
ENSG00000140451	0.169273709103465	0.130647931709694	0.116356151821889	0.112980172155422	0.097988254383861	0.0908449146713905	0.0767542346854846	0.00138651310612984
ENSG00000140455	0.134652328030807	0.118544416336289	0.0997395987675322	0.0882793212376877	0.0600841709506637	0.0467835740186992	0.0188967232706349	0.00464886862485418
ENSG00000140463	0.126702237174076	0.125994148159371	0.08952067723495	0.0766297314107416	0.0550084168394516	0.0384613111521141	0.0247524876693832	0.00349769458215549
ENSG00000140464	0.119961379871814	0.079536143905553	0.0561022308964015	0.0466393485827895	0.0309614836204541	0.0257789520178204	0.01343478758627	0.00503798003832983
ENSG00000140465	0.144821324649267	0.0677248871772795	0.0463536478374199	0.0349742742019806	0.0272471207214894	0.0224403936638161	0.0129752270516828	0.00538587511111722
ENSG00000140470	0.145381888722756	0.118032339467104	0.086884524621569	0.065171962805059	0.0484783594757549	0.0375109359782362	0.0321872803770716	0.0120416465962672
ENSG00000140471	0.117651900569992	0.0736542454686971	0.0646578809278683	0.0490992954970827	0.0400362779471506	0.0299011752919985	0.0212117723665186	0.00461908826081519
ENSG00000140474	0.13380265985707	0.0905958472256521	0.055903145499509	0.0489534263573812	0.0341088612065255	0.0240537145730645	0.0193317502622075	0.00610687859248902
ENSG00000140478	0.209691135908172	0.216643418842051	0.188188142905522	0.147116156857129	0.13777759203863	0.10919364162909	0.0870131548220774	0.0295146435881936
ENSG00000140479	0.1731565048882	0.159985157667159	0.141335663157053	0.122555432129368	0.089097717878914	0.0712763237478686	0.00755308217596408	0.00347533021175805
ENSG00000140481	0.149023921474544	0.0854285522268907	0.0681660858586509	0.024949889945543	0.017498151992449	0.00835319783195337	0.00586063176694392	0.00238928678639179
ENSG00000140488	0.138626268686641	0.101963760049658	0.096889790517119	0.0767251576582967	0.0689849029774127	0.0531013985008912	0.0475459085591836	0.0119994582010443
ENSG00000140497	0.112982582645296	0.0813786428692958	0.0540572369993234	0.0391351559205472	0.028905076382065	0.0199852996598815	0.0145353494638208	0.00590023047514434
ENSG00000140505	0.166563375487753	0.095891068054271	0.0652473892457064	0.0314697679911181	0.0339142286719627	0.024147058312941	0.0129094256229658	0.00314040938411103
ENSG00000140506	0.158319020039884	0.0458595634326408	0.0387120074986531	0.0211857258022193	0.0276107739424302	0.010026094613401	0.00738584023147666	0.00317035993191511
ENSG00000140511	0.171351418239633	0.137109452317934	0.110106460241129	0.0957169140692631	0.0644878140756328	0.0609252641829916	0.0342576161964455	0.00990205889790311
ENSG00000140519	0.189400164117686	0.0997485927133604	0.0370108208313103	0.0187379010671716	0.0143878059926085	0.0104489214024757	0.00822343090289333	0.00228295268187707
ENSG00000140521	0.0879025846529015	0.0709223260654751	0.0550004111680645	0.0502708550392191	0.041642224295654	0.037806014880679	0.0251210924720246	0.01376945135339
ENSG00000140522	0.260308954012384	0.106460828547253	0.0394438168729086	0.0331790653783558	0.0187082564127893	0.0125277620340542	0.0102136507277027	0.00231169642867997
ENSG00000140525	0.192440453902623	0.174020453151135	0.153473747379113	0.115990248198211	0.0934607880322497	0.0707125842328856	0.0512219010136506	0.00318824960952579
ENSG00000140526	0.13170315595638	0.100621805267776	0.0824474192664864	0.0783816952474764	0.0742906185720698	0.0620604222113603	0.0482335268399685	0.0134453059769302
ENSG00000140527	0.155674975936743	0.101617254045403	0.0858575018502991	0.0779901130939675	0.0588039593261883	0.049176957061104	0.0409219898744322	0.0180880682887325
ENSG00000140534	0.185481812196563	0.1582952677331	0.126970283554454	0.0770178497029983	0.0549732036258316	0.051068413191003	0.030268175460481	0.0021183509969238
ENSG00000140538	0.164040653350383	0.103302213966459	0.0883722708146904	0.0637133042519523	0.0365734870082615	0.0284939224624836	0.0107241783488676	0.00483747783194334
ENSG00000140543	0.157946300860913	0.114718915352183	0.110825846179014	0.102287890368567	0.065531682048542	0.0403178946314474	0.0345652706395056	0.0078372679337864
ENSG00000140545	0.167775679333898	0.141607344106459	0.10734845276429	0.0905083652706009	0.0579964297047802	0.0415918003618977	0.0222601603123709	0.0067361752818323
ENSG00000140548	0.163534164702956	0.13186145072797	0.110807011632408	0.108394648127291	0.100558510674401	0.0852684519372943	0.0664176125017742	0.0330840583040529
ENSG00000140553	0.112017530385674	0.0638386199595402	0.0396377679243221	0.038724170303192	0.0263243737478691	0.0198709598567402	0.013399933267631	0.00545016672104164
ENSG00000140557	0.150264236979436	0.103524203939968	0.0654244336151222	0.0400544185710909	0.0316651922092038	0.0247233215158692	0.0190567030086634	0.00744889785197833
ENSG00000140563	0.164514473823757	0.0965940599792228	0.0914983734409687	0.0578221419075938	0.0393598027839039	0.0332719357499844	0.0163940561955672	0.00506541959018206
ENSG00000140564	0.173119992109333	0.131535629828213	0.113870356310717	0.12783960457709	0.116691921066822	0.105755803060876	0.0719672232614784	0.0203367921085033
ENSG00000140575	0.131581244731173	0.0872311045756547	0.0623670778240695	0.0539874937142069	0.0508444860376444	0.0391148164604873	0.0252447184234456	0.00806868974298684
ENSG00000140577	0.122105939506074	0.0989209340220901	0.0805954977559234	0.073557128399829	0.0570131685667149	0.0478414802956098	0.0313751987660234	0.00932108708628997
ENSG00000140598	0.134062800995954	0.117199265272081	0.099714959180276	0.070917493590087	0.0597206487048159	0.0506224654340599	0.0375916891671132	0.00547398073823474
ENSG00000140600	0.140776160848919	0.101524551025535	0.0995307717356132	0.0662043833800771	0.0670881582739541	0.040147652692659	0.0439817307671263	0.00127120689474939
ENSG00000140612	0.0840362958822992	0.061792688101719	0.0493615373661934	0.0381251945603197	0.0302040875844245	0.0264599671712528	0.01919651336079	0.00712398493161376
ENSG00000140623	0.206138616823153	0.178956851623474	0.154771243998859	0.121760656904841	0.118016812511924	0.0903587256199204	0.0728270226781101	0.0306515260292785
ENSG00000140632	0.0799029190926643	0.0590844904931556	0.0562527118702203	0.0470845119216588	0.0386340445407916	0.0244985484420176	0.0223262353689055	0.00434554342868439
ENSG00000140650	0.109607649956423	0.0740356011798091	0.049223450658627	0.0412469551636139	0.0364508337787045	0.0207817277660144	0.0169083876006961	0.00505258533810917
ENSG00000140675	0.216980853852398	0.192878660975634	0.151560643415639	0.110961303292301	0.0794164593079923	0.068697171176432	0.0413383595704286	0.00203071215505274
ENSG00000140678	0.21500869237283	0.162014206775352	0.134004747628737	0.111702893772662	0.082909819178234	0.0586064451045806	0.0084173965322076	0.00305264728737381
ENSG00000140682	0.125593798273497	0.0809039486440803	0.055095716437964	0.0435556045933402	0.030424632140736	0.022929299785183	0.0182689248887726	0.00637273271637377
ENSG00000140688	0.146033302650069	0.0827068045187966	0.05930581251219	0.0487753721463223	0.027867609742469	0.0206563360905267	0.01391681317391	0.00433442111770399
ENSG00000140691	0.109465272389304	0.066523572090043	0.0644080494952503	0.0571644527218879	0.0444990809823223	0.0341837275567306	0.0281267324343002	0.0105622831692952
ENSG00000140694	0.10404901384223	0.0961046375416853	0.0758127117421921	0.0579395116090804	0.0486860150104455	0.0434544864871874	0.0289830924340847	0.00369107848066752
ENSG00000140718	0.103549002129128	0.0687960511695796	0.0484519928728485	0.0435404539266203	0.033866794904384	0.0240033857011124	0.018010748939375	0.00543706469357114
ENSG00000140740	0.195089056212056	0.149248023185449	0.115012451338344	0.0854041478035596	0.0434499694759238	0.0377324712255452	0.0227116109980357	0.0100789482896181
ENSG00000140743	0.145186144718093	0.121865750284243	0.111409752908457	0.0805222624753098	0.0610254234466883	0.0509319994083142	0.0432575098936248	0.013200595313588
ENSG00000140749	0.226857768749831	0.155397752940426	0.139542910989127	0.108333477522459	0.0857644484222109	0.0655743848225428	0.0092221318968359	0.00212210960470341
ENSG00000140750	0.156071269830893	0.158326078091007	0.145084547444737	0.127134618306671	0.100609235067259	0.0775128674255668	0.0656415153121867	0.0030615717818237
ENSG00000140795	0.167725249818024	0.0982598106779211	0.0590133346606402	0.0407243484155486	0.0299610579323365	0.0149347524397131	0.00974779952217366	0.00500957074569332
ENSG00000140807	0.135259991507091	0.0835265582005438	0.0684476720169371	0.0442331993606281	0.0358079599618292	0.0285023056234423	0.0142816959920736	0.00550935515570593
ENSG00000140829	0.0926728323341183	0.0604618397534366	0.0374001553850811	0.0336985495178929	0.0258322395176483	0.0189139763636896	0.0122713477897265	0.0042143873068115
ENSG00000140830	0.16132831810951	0.148755123038484	0.109518815483724	0.0812564092646681	0.0714385717509576	0.0480445934137224	0.0396045205919635	0.0167253419584243
ENSG00000140832	0.107042466497478	0.0717301821541861	0.0536068548451067	0.0396984675215255	0.0298027708546422	0.0200029251815092	0.0120903140052172	0.00584614164644739
ENSG00000140835	0.119167344978599	0.0670492178290679	0.0468991316505777	0.0371011275048928	0.0241134965933513	0.017998441322886	0.0106819250716967	0.00398735710843036
ENSG00000140836	0.160068136366375	0.125999082045335	0.0975744616185262	0.0885465177151318	0.0798088206486725	0.0721655073449011	0.0439834602045384	0.020700918770884
